,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,VARNAME_2,NL_NAME_2,HASC_2,CC_2,TYPE_2,ENGTYPE_2,VALIDFR_2,VALIDTO_2,REMARKS_2,Shape_Leng,Shape_Area,index_right,lat_bin,lon_bin,AMR_lowest,AMR_surf,AOD,B4LI,CAPE,CAPE_lowest,CAPE_nc,CAPE_surf,CCN_0.5_cm3,CCN_0.5_mg,CCN_1.0_cm3,CCN_1.0_mg,CIN0,CIN180,CIN255,Cloud_fra,D14_0.5,D14_1.0,Frac_CLD,Frac_Re,GH1000,GH500,GH700,GH850,H14_0.5,H14_1.0,H14s_0.5,H14s_1.0,HGT,H_LCL_lowest,H_LCL_nc,H_LCL_surf,H_tro,Have,Hcb0.5,Hcb1.0,Hcbs0.5,Hcbs1.0,Hmax,Hmin,Hsd,Htop0.5,Htop1.0,L/S,LSM,LTS,Mean_Cv,Mean_Re,Ndelta0.5,Ndelta1.0,PBLH,PR,PTEM700,PTEMS,PW,P_LCL_nc,P_tro,Pcb0.5,Pcb1.0,Press,Ptop0.5,Ptop1.0,RH2,RH2m,Recb0.5,Recb1.0,Retop0.5,Retop1.0,SH2,SLI,SMR_lowest,SMR_surf,SRH,SST,SS_0.5_mg,SS_1.0_mg,T1000,T14_0.5,T14_1.0,T2m,T2m_NCEP,T500,T700,T850,TD2,TOZONE,TSURF,T_LCL_lowest,T_LCL_nc,T_LCL_surf,T_coal0.5,T_coal1.0,T_diff0.5,T_diff1.0,T_glac0.5,T_glac1.0,T_mix0.5,T_mix1.0,T_rain0.5,T_rain1.0,T_tro,Tb_f,Tcb0.5,Tcb1.0,Tsfc_NPP,Tskin,Tskin_NCEP,Ttop0.5,Ttop1.0,U10m(m/s),V10m(m/s),WDIR10,WDIR1000,WDIR500,WDIR700,WDIR850,WDIR900,WDIR925,WSPD10,WSPD1000,WSPD500,WSPD700,WSPD850,WSPD900,WSPD925,Wb_0.5,Wb_1.0,big_c,big_r,btd_a_0.5,btd_a_1.0,btd_c_0.5,btd_c_1.0,btd_m_0.5,btd_m_1.0,colum,lat,lon,relaz,row,satz,solz,sound_D(km),sound_ID,sound_hour,sumN_0.5,sumN_0.5_sumN_1.0,sumN_1.0,winNO
6,45,CHN,China,576,Guangdong,9824,Zhaoqing,Zh锟給q锟絥g,???,,,D锟絡锟絪h?,Prefecture City,Unknown,Present,,6.746065,1.314538,1467,23.0,112.5,,,,-5.25,1784.5,,1505.0,,795.5,853.5,795.5,853.5,-2.299999952316284,-1.0,-2.299999952316284,0.07205,3769.5,3769.5,0.19365,0.10905,12.285000085830688,5854.760009765625,3111.409912109375,1454.6849975585938,8129.5,8129.5,6218.0,6218.0,192.0,,1090.15,,17089.5,59.0,3310.0,3310.0,2448.5,2448.5,720.5,0.0,111.0,10174.5,10174.5,1.0,1.0,8.404999732971191,-0.58005,10.685,372.5,375.0,1315.0,0.0,42.55500183105471,34.150003051757835,58.05000114440918,863.5,94.0,693.0,693.0,980.0,283.0,283.0,53.95000076293945,60.5,5.6,5.6,35.65000000000001,35.65000000000001,0.019999999552965164,-5.350000143051148,,,9.5,,0.52,0.52,33.9999938964844,-14.0,-14.0,33.5,34.475,-2.550009155273415,11.950006103515651,21.04999694824221,24.700006103515648,282.0,38.75000915527346,,22.6,,10.5,10.5,,,-14.0,-14.0,-9.0,-9.0,,,-79.7,10.5,10.5,10.5,34.5,34.8,39.0,-29.5,-29.5,-0.72,-1.17,46.49500000000001,44.58,194.325,62.94,38.61,150.89,38.27,1.1450000107288358,1.4049999713897705,5.504999876022339,7.394999980926514,3.990000009536744,27.209999203681946,2.3100000619888306,2.205,2.205,3232.0,3120.0,1067.5,1067.5,1008.0,1008.0,59.5,59.5,3136.0,23.114,112.73515,96.265,3120.0,-3.365,17.345,,,,664.0,1.0,664.0,24202.0
6,45,CHN,China,576,Guangdong,9824,Zhaoqing,Zh锟給q锟絥g,???,,,D锟絡锟絪h?,Prefecture City,Unknown,Present,,6.746065,1.314538,1529,23.25,112.5,,,,-4.850000143051148,1606.0,,1505.0,,1156.5,1100.5,1156.5,1100.5,-1.6000000238418581,-1.8500000238418581,-1.6000000238418581,0.15825,1846.0,1846.0,0.27015,0.1662,12.184999704360962,5855.47021484375,3111.679931640625,1455.0849609375,2983.0,2983.0,2825.0,2825.0,192.0,,1090.15,,17089.5,109.0,978.5,978.5,1020.0,1020.0,667.5,2.0,110.0,8590.0,8590.0,1.0,1.0,8.309999942779541,-0.6075999999999999,15.98,472.5,472.5,1380.52001953125,0.0,42.61000976562502,34.29999694824221,56.89999961853027,863.5,94.0,897.0,897.0,980.0,430.5,430.5,51.95000076293945,60.5,6.550000000000002,6.550000000000002,25.35,25.35,0.019999999552965164,-4.900000095367432,,,11.0,,0.13,0.13,34.199990844726585,12.0,12.0,33.5,34.475,-2.349996948242165,12.000009155273464,20.899987792968773,24.200006103515648,282.59999084472656,39.15000305175784,,22.6,,24.5,24.5,,,-16.0,-16.0,-7.0,-7.0,,,-79.7,24.5,24.5,24.5,35.5,34.8,39.0,-24.0,-24.0,-0.72,-1.17,53.94000000000001,51.78,195.675,65.1,38.8,152.935,42.02,1.1500000059604645,1.4200000166893003,6.0350000858306885,7.509999752044678,3.845000028610228,27.22999918460846,2.365000009536743,0.92,0.92,3232.0,3120.0,1698.5,1698.5,1591.5,1591.5,107.0,107.0,3136.0,23.42665,112.65515,97.27,3024.0,-3.365,17.384999999999998,,,,1458.5,1.0,1458.5,24205.0
6,45,CHN,China,576,Guangdong,9824,Zhaoqing,Zh锟給q锟絥g,???,,,D锟絡锟絪h?,Prefecture City,Unknown,Present,,6.746065,1.314538,1528,23.25,112.25,,,,-1.399999976158142,2149.0,,1030.0,,290.0,301.0,290.0,301.0,0.0,-2.5,-0.10000000149011612,0.4952,1077.0,1077.0,0.5123,0.4952,-27.95000076293945,5814.81982421875,3055.77001953125,1401.030029296875,3393.0,3393.0,2540.0,2540.0,196.0,,822.5,,16834.0,224.0,1881.0,1881.0,1463.0,1463.0,804.0,17.0,149.0,4689.0,4689.0,1.0,1.0,8.779999732971191,-0.542,13.38,611.0,611.0,1310.0,0.0,42.33001098632815,33.550012207031266,59.4000015258789,885.0,98.0,803.0,803.0,974.0,574.0,574.0,82.69999694824219,68.0,5.9,5.9,18.2,18.2,0.019999999552965164,-3.7999999523162837,,,67.0,,0.36,0.36,32.350000000000016,10.0,10.0,30.5,30.46,0.05001220703127274,11.749993896484401,20.350000000000023,26.850000000000023,275.0,30.050012207031273,,22.3,,17.0,17.0,,,,,,,,,-76.8,17.0,17.0,17.0,19.0,30.6,30.58,4.0,4.0,-2.5,-1.28,56.92,57.37,86.18,65.38,50.12,51.68,53.7,2.359999895095825,3.2999999523162837,22.190000534057614,11.470000267028807,9.279999732971193,7.71999979019165,6.820000171661378,1.32,1.32,2944.0,5856.0,4721.0,4721.0,4721.0,4721.0,0.0,0.0,2848.0,23.4662,112.3314,202.37,5760.0,-12.11,17.32,,,,4564.0,1.0,4564.0,3405.0
6,45,CHN,China,576,Guangdong,9824,Zhaoqing,Zh锟給q锟絥g,???,,,D锟絡锟絪h?,Prefecture City,Unknown,Present,,6.746065,1.314538,1527,23.25,111.75,,,,-3.009999990463257,1424.0,,1601.0,,834.0,842.0,834.0,842.0,-0.019999999552965164,-1.3200000524520874,-0.019999999552965164,0.3241,,,0.3906,0.3486,-8.369999885559082,5836.830078125,3079.81005859375,1422.4200439453125,,,,,202.0,,673.7,,16554.0,299.0,1622.0,1622.0,1226.0,1226.0,1078.0,35.0,188.0,6324.0,6324.0,1.0,1.0,9.510000228881836,-0.3158,10.86,663.0,663.0,1506.0400390625,0.009999999776482582,43.219995117187516,33.70000610351565,62.20000076293945,902.0,103.0,830.0,830.0,976.0,470.0,470.0,62.099998474121094,73.0,3.9,3.9,13.8,13.8,0.019999999552965164,-3.7100000381469727,,,27.6299991607666,,0.18,0.18,32.899987792968766,,,30.3,30.29,-1.3999999999999773,12.550012207031276,19.950006103515648,24.110009765625023,276.1300048828125,33.719995117187516,,23.6,,19.0,19.0,,,,,,,,,-77.8,19.0,19.0,19.0,20.0,31.2,31.21,-4.0,-4.0,-5.29,-0.58,70.27,71.15,114.87,93.03,76.58,72.97,72.11,4.730000019073486,5.710000038146973,7.440000057220459,10.59000015258789,9.579999923706056,8.779999732971191,8.239999771118164,1.1,1.1,3520.0,4128.0,3223.0,3223.0,3132.0,3132.0,91.0,91.0,3520.0,23.44,111.8114,17.73,3936.0,8.26,19.2,,,,2987.0,1.0,2987.0,16407.0
6,45,CHN,China,576,Guangdong,9824,Zhaoqing,Zh锟給q锟絥g,???,,,D锟絡锟絪h?,Prefecture City,Unknown,Present,,6.746065,1.314538,1592,23.5,112.25,,,,1.5,17.0,,0.0,,833.0,823.0,833.0,823.0,0.0,0.0,,0.0081,,,0.0279,0.0183,26.8,5854.81,3101.08,1458.55,,,,,224.0,,1464.1,,17188.0,220.0,1442.0,1442.0,1402.0,1402.0,811.0,20.0,139.0,2788.0,2788.0,1.0,1.0,8.46,-0.4478,8.71,365.0,390.0,2034.48,0.0,42.660000000000025,34.200000000000045,40.7,823.0,92.0,851.0,851.0,977.0,726.0,726.0,51.4,50.0,8.6,8.6,8.6,8.6,0.02,0.8,,,,,0.2,0.2,33.55000000000001,,,31.9,32.76,5581.660000000003,12.050000000000011,1185.4,,295.5,33.75,,17.4,,20.0,20.0,,,,,,,,,-80.3,20.0,20.0,20.0,35.0,32.9,33.44,13.0,13.0,-1.62,-0.89,27.14,77.3,5.42,19.37,53.29,67.01,74.3,13.37,1.46,5.08,5.25,2.94,2.15,1.92,1.26,1.26,3520.0,5280.0,113.0,113.0,113.0,113.0,0.0,0.0,3328.0,23.5775,112.4189,13.83,5280.0,2.46,17.66,,,,74.0,0.99,75.0,7603.0
6,45,CHN,China,576,Guangdong,9824,Zhaoqing,Zh锟給q锟絥g,???,,,D锟絡锟絪h?,Prefecture City,Unknown,Present,,6.746065,1.314538,1593,23.5,112.5,,,,-1.6633333563804626,641.0,,1094.6666666666667,,1101.0,1060.6666666666667,1103.6666666666667,1063.0,-0.5299999912579855,-2.963333368301392,-0.2966666718324025,0.4229,2231.0,2231.0,0.4422999999999999,0.4246333333333333,-1.2399997711181634,5834.773274739582,3082.720052083333,1428.090006510417,4374.0,4374.0,3219.0,3219.0,206.33333333333331,,759.0666666666666,,16945.666666666668,201.0,1209.6666666666667,1209.6666666666667,1024.3333333333333,1024.3333333333333,720.6666666666665,8.0,138.33333333333334,6938.666666666668,6938.666666666668,1.0,1.0,10.28000005086263,-0.4405333333333334,11.52,659.3333333333334,669.3333333333334,1105.3333435058594,0.07000000091890493,42.29666544596356,32.01665649414065,58.16666666666666,894.0,96.33333333333331,871.6666666666665,871.6666666666665,976.0,446.66666666666674,446.66666666666674,64.33333460489911,71.33333333333333,6.433333333333334,6.433333333333334,22.26666666666667,22.26666666666667,0.019999999552965164,-2.076666633288065,,,43.866666158040374,,0.14666666666666664,0.14666666666666664,31.553338623046894,5.5,5.5,30.366666666666664,30.26,-1.2500061035156025,11.719995117187526,20.11999918619794,23.30000203450523,280.943339029948,32.990004475911476,,22.76666666666667,,20.33333333333333,20.33333333333333,20.0,20.0,-10.0,-10.0,-7.0,-7.0,,,-77.76666666666667,21.33333333333333,21.33333333333333,21.33333333333333,28.33333333333333,31.13333333333333,32.27,-9.0,-9.0,-0.6933333333333334,-0.6833333333333332,136.57333333333335,136.42333333333332,80.21666666666667,70.29,40.85666666666667,112.12333333333332,24.013333333333332,2.326666673024496,2.876666665077209,11.560000260670982,7.293333212534588,5.5733334223429365,19.409999688466392,4.583333253860474,0.9233333333333332,0.9233333333333332,3136.0,4896.0,4043.0,4043.0,4035.333333333334,4035.333333333334,7.666666666666668,7.666666666666668,3072.0,23.59023333333333,112.63023333333332,133.81666666666666,4768.0,-5.306666666666667,17.94,,,,3881.333333333334,0.9966666666666668,3897.666666666666,10672.333333333334
6,45,CHN,China,576,Guangdong,9824,Zhaoqing,Zh锟給q锟絥g,???,,,D锟絡锟絪h?,Prefecture City,Unknown,Present,,6.746065,1.314538,1591,23.5,112.0,,,,-1.4000000953674316,493.5,,878.5,,2650.5,2599.0,2650.5,2599.0,-1.0499999523162842,-1.5,-2.0999999046325684,0.3983,4308.0,4308.0,0.42265,0.3985,22.155000114440924,5855.405000000002,3107.930014648437,1458.389990234375,6342.0,6342.0,5531.0,5531.0,203.0,,1248.5,,17098.5,253.5,1402.5,1402.5,1320.5,1320.5,935.0,51.5,129.0,10090.5,10090.5,1.0,1.0,7.920000057220459,-0.46205,17.61,465.5,465.5,1738.26001953125,0.0,42.49500549316409,34.575003051757854,50.20000038146973,847.0,94.0,855.0,855.0,979.5,379.5,379.5,49.34999961853028,56.0,6.35,6.35,21.95,21.95,0.019999999776482584,-1.800000047683716,,,51.0,,0.13,0.13,34.05000610351564,-5.0,-5.0,33.05,33.730000000000004,2789.4049938964863,11.899996948242205,603.1750030517577,23.550012207031273,286.6999969482422,36.199993896484386,,20.6,,9.0,9.0,21.0,21.0,-43.0,-43.0,-7.0,-7.0,,,-79.85,21.0,21.0,21.0,30.0,33.75,34.845,-33.5,-33.5,0.03500000000000003,-0.92,18.72,45.33,35.915,33.55,44.58,46.155,47.5,7.2450000023841845,1.5499999928474426,8.175000228881835,6.780000209808351,3.7650000762939464,2.690000009536744,2.3200000143051147,1.19,1.19,3232.0,4128.0,3824.5,3824.5,3765.5,3765.5,59.0,59.0,3232.0,23.62825,112.1311,138.685,4032.0,-0.48,18.575,,,,3671.0,1.0,3671.0,16504.0
6,45,CHN,China,576,Guangdong,9824,Zhaoqing,Zh锟給q锟絥g,???,,,D锟絡锟絪h?,Prefecture City,Unknown,Present,,6.746065,1.314538,1594,23.5,112.75,,,,-2.1450000405311584,524.0,,1024.0,,1233.5,1235.5,1233.5,1235.5,-1.2950000166893003,-4.5950000286102295,-1.2950000166893003,0.32425,2924.0,2924.0,0.36505,0.33690000000000003,12.899999618530273,5845.739990234375,3097.3250732421875,1442.4649658203125,5895.0,5895.0,4037.0,4037.0,114.0,,864.55,,16992.0,123.0,1555.5,1555.5,1235.0,1235.0,689.5,3.5,149.5,6720.0,6720.0,1.0,1.0,10.94000005722046,-0.51675,10.9,487.5,488.0,1035.040008544922,0.10000000149011612,42.3900085449219,31.449990844726585,56.79999923706057,894.0,95.5,839.0,839.0,987.5,451.5,451.5,64.75,69.5,8.55,8.55,16.2,16.2,0.019999999552965164,-2.314999938011169,,,28.79999923706055,,0.15,0.15,31.105004882812523,-2.0,-2.0,30.6,30.2,-1.9500030517577904,11.805001831054714,20.504998779296894,23.025003051757835,284.7150115966797,34.7600036621094,,22.0,,11.5,11.5,20.0,20.0,,,-11.0,-11.0,,,-78.2,20.0,20.0,20.0,27.0,33.9,32.82,-7.0,-7.0,0.09499999999999996,-0.045,179.29500000000004,179.495,79.025,75.435,40.845,150.67,13.97,2.3249999284744263,2.399999976158142,5.745000123977661,4.634999990463258,2.439999938011169,24.12999963760376,2.549999952316284,1.11,1.11,3376.0,4416.0,3164.5,3164.5,3087.5,3087.5,77.0,77.0,3232.0,23.6793,112.95765,100.175,4272.0,-0.4650000000000003,18.405,,,,2989.0,1.0,2988.0,14257.0
6,45,CHN,China,576,Guangdong,9824,Zhaoqing,Zh锟給q锟絥g,???,,,D锟絡锟絪h?,Prefecture City,Unknown,Present,,6.746065,1.314538,1657,23.75,112.25,,,,-0.8049999475479126,567.5,,411.5,,782.0,789.0,782.0,789.0,-0.009999999776482582,-0.3100000023841858,-0.019999999552965164,0.13849999999999998,2153.0,2153.0,0.16425,0.13975,11.625000023841858,5846.330048828127,3091.845053710937,1441.7900146484376,4562.0,4562.0,3653.0,3653.0,191.5,,1414.1999999999996,,16852.0,266.0,1662.0,1662.0,1556.5,1556.5,1092.5,55.0,177.0,6199.0,6199.0,1.0,1.0,9.115000228881836,-0.5471999999999999,12.05,566.5,572.0,1726.8200170898438,0.0,42.99500549316409,33.87500610351566,51.6,830.0,98.0,828.5,828.5,979.0,498.5,498.5,53.900000762939456,51.5,6.4,6.4,24.35,24.35,0.019999999776482584,-1.4550000190734864,,,6.630000114440918,,0.235,0.235,33.12500305175783,5.0,5.0,32.8,33.235,2789.880000000001,12.349993896484394,602.5249938964844,22.809991455078148,285.7149963378906,33.93499450683595,,18.8,,18.5,18.5,,,,,-11.0,-11.0,,,-78.44999999999997,18.5,18.5,18.5,32.5,34.2,34.495,-4.5,-4.5,-2.47,-0.675,52.125,77.32,62.285,57.285,68.33,72.68,75.945,8.535000023841858,3.1349999713897705,5.299999990463257,7.139999866485598,5.420000047683716,4.795000028610231,4.495000085830688,1.4,1.4,3664.0,4560.0,1445.0,1445.0,1443.0,1443.0,2.0,2.0,3520.0,23.87625,112.41195,15.505,4512.0,8.285,18.78,,,,1276.5,1.0,1276.5,13054.0
6,45,CHN,China,576,Guangdong,9824,Zhaoqing,Zh锟給q锟絥g,???,,,D锟絡锟絪h?,Prefecture City,Unknown,Present,,6.746065,1.314538,1656,23.75,112.0,,,,-1.655000001192093,861.0,,926.5,,438.5,452.0,438.5,452.0,-0.009999999776482582,-1.9599999189376829,-0.009999999776482582,0.41255,1846.5,1846.5,0.4836,0.42345,-19.719999551773075,5828.5849609375,3070.0299072265625,1413.8349609375,4378.5,4378.5,3472.5,3472.5,177.5,,1093.4,,16675.0,173.0,1833.5,1833.5,1626.0,1626.0,892.0,43.5,111.5,6310.0,6310.0,1.0,1.0,8.424999952316282,-0.61445,13.95,310.0,310.0,1597.780029296875,0.004999999888241291,42.77500305175784,34.344995117187516,60.44999885559082,861.0,101.0,810.0,810.0,977.5,471.5,471.5,54.75,60.5,7.05,7.05,19.15,19.15,0.019999999552965164,-2.104999989271164,,,42.81500005722046,,0.315,0.315,33.675012207031266,6.0,6.0,32.1,33.415,-0.5249999999999773,12.150003051757839,20.300012207031273,23.080010986328148,276.56500244140625,34.38500366210939,,21.25,,18.0,18.0,,,,,-7.0,-7.0,,,-76.69999999999997,18.0,18.0,18.0,27.0,33.05,34.77,-4.0,-4.0,-2.91,-0.87,61.79,61.73,101.53,80.015,65.925,63.09,62.45,3.4299999475479126,4.359999895095825,14.575000047683716,11.260000228881836,8.345000028610231,7.4750001430511475,6.884999990463258,1.465,1.465,3376.0,4848.0,4040.5,4040.5,3875.0,3875.0,165.5,165.5,3232.0,23.7928,112.17725,110.82,4752.0,-0.4649999999999999,18.535,,,,3802.0,1.0,3802.0,10955.5
6,45,CHN,China,576,Guangdong,9824,Zhaoqing,Zh锟給q锟絥g,???,,,D锟絡锟絪h?,Prefecture City,Unknown,Present,,6.746065,1.314538,1658,23.75,112.5,,,,-2.2633332610130306,1006.0,,879.3333333333335,,1184.3333333333333,1126.0,1187.6666666666667,1129.3333333333333,-0.5633333027362823,-3.0966666142145787,-0.5633333027362823,0.44593333333333335,3128.333333333333,3128.333333333333,0.5299666666666667,0.44799999999999995,3.0833333333333344,5835.340169270832,3083.789957682291,1429.256673177083,5574.333333333332,5574.333333333332,4095.0,4095.0,203.66666666666663,,694.6333333333333,,16860.0,370.33333333333326,1416.0,1416.0,966.6666666666665,966.6666666666665,1121.6666666666667,63.0,188.66666666666663,6981.666666666668,6981.666666666668,1.0,1.0,10.12666670481364,-0.3257333333333333,12.72,493.33333333333326,513.6666666666666,873.973347981771,0.06666666766007741,42.11000976562502,31.983331298828148,59.70000076293945,901.0,97.66666666666669,853.6666666666665,853.6666666666665,976.6666666666665,439.66666666666674,439.66666666666674,78.93333180745442,73.0,7.466666666666666,7.466666666666666,18.83333333333333,18.83333333333333,0.019999999552965164,-2.943333427111308,,,57.866666158040374,,0.18000000000000002,0.18000000000000002,31.01999308268232,-0.3333333333333333,-0.3333333333333333,29.5,29.47,-1.4166625976562273,11.553338623046903,20.05332845052085,25.466668701171894,276.3100077311198,29.82332763671877,,22.566666666666666,,17.666666666666668,17.666666666666668,21.0,21.0,-14.0,-14.0,-7.0,-7.0,,,-77.23333333333333,20.0,20.0,20.0,28.0,30.33333333333333,30.516666666666666,-8.333333333333334,-8.333333333333334,-0.7933333333333333,-0.97,125.85333333333334,127.29333333333334,81.75333333333333,57.15333333333334,46.4,40.36,34.48333333333333,1.4566666682561238,2.2733333905537925,13.746666431427002,9.053333441416422,6.486666679382324,4.783333460489909,3.9899999300638833,0.8666666666666667,0.8666666666666667,3328.0,4800.0,4839.333333333333,4839.333333333333,4476.333333333333,4476.333333333333,363.0,363.0,3200.0,23.8311,112.5697,83.59,4608.0,-1.4233333333333331,19.813333333333336,,,,3962.333333333334,0.9633333333333334,4109.666666666667,11341.666666666664
6,45,CHN,China,576,Guangdong,9824,Zhaoqing,Zh锟給q锟絥g,???,,,D锟絡锟絪h?,Prefecture City,Unknown,Present,,6.746065,1.314538,1655,23.75,111.75,,,,-1.25,460.5,,457.5,,925.0,900.5,925.0,900.5,-1.4500000476837158,-2.3499999046325684,-2.900000095367432,0.1521,1846.0,1846.0,0.22395,0.18445,22.47499980926513,5857.265107421877,3108.7549658203125,1458.54501953125,2921.0,2921.0,2880.0,2880.0,172.5,,1403.7,,17121.0,208.5,1233.0,1233.0,1235.0,1235.0,1008.0,41.0,165.0,7755.0,7755.0,1.0,1.0,7.98,-0.26315,15.41,397.0,460.0,1755.26001953125,0.0,42.60500610351565,34.62500610351566,50.20000038146973,834.5,93.5,872.0,872.0,982.5,452.0,452.0,51.09999961853028,52.0,8.25,8.25,24.8,24.8,0.019999999776482584,-1.7500000953674315,,,48.0,,0.165,0.165,34.00000305175783,13.0,13.0,33.75,33.730000000000004,2789.454996948244,12.000003051757831,603.3249969482423,23.249993896484398,286.5,34.850003051757824,,19.75,,19.5,19.5,22.5,22.5,-29.0,-29.0,-7.0,-7.0,,,-79.85,22.5,22.5,22.5,34.5,34.8,34.845,-17.0,-17.0,-0.69,-0.86,192.57,218.31,34.09,31.93,38.97,37.56,39.035,7.685,1.9849999952316284,8.579999961853026,6.615000009536742,3.6749999237060544,2.9549999952316286,2.71,1.11,1.11,3232.0,3984.0,1619.0,1619.0,1519.0,1519.0,100.0,100.0,3184.0,23.9132,111.87095,166.53,3936.0,-1.93,18.45,,,,1399.5,0.98,1402.0,17603.0
6,45,CHN,China,576,Guangdong,9824,Zhaoqing,Zh锟給q锟絥g,???,,,D锟絡锟絪h?,Prefecture City,Unknown,Present,,6.746065,1.314538,1721,24.0,112.0,,,,-0.9449999816715716,386.0,,377.0,,733.5,758.5,733.5,758.5,-2.294999957084656,-11.894999980926515,-0.5949999988079071,0.73855,2231.0,2231.0,0.78125,0.7383500000000001,-3.775000572204588,5829.56005859375,3072.090087890625,1418.2949829101562,5238.5,5238.5,3626.5,3626.5,147.0,,721.4499999999998,,16893.5,302.0,2130.5,2130.5,1395.5,1395.5,1305.5,57.5,227.5,6336.5,6336.5,1.0,1.0,10.63499975204468,-0.17770000000000002,13.7,336.5,343.5,935.8199996948242,0.25,42.33500061035159,31.700006103515644,58.89999961853027,904.5,97.0,782.5,782.5,982.0,469.0,469.0,73.25,73.5,9.1,9.1,17.450000000000006,17.450000000000006,0.019999999552965164,-1.2649999856948853,,,58.79999923706055,,0.32,0.32,30.40499267578127,1.5,1.5,29.3,29.31,-0.7000030517577898,11.754998779296901,19.754998779296894,22.42499694824221,275.6649932861328,29.10999450683596,,22.1,,7.5,7.5,17.0,17.0,,,,,,,-76.80000000000003,16.0,16.0,16.0,19.0,29.9,29.875,-3.5,-3.5,-0.365,-0.8600000000000001,195.045,197.845,89.44999999999997,58.965,45.45,33.195,23.91,2.175000011920929,2.660000026226044,14.014999866485596,9.71500015258789,6.694999933242798,5.519999980926511,4.225000023841858,1.255,1.255,3088.0,5424.0,7200.0,7200.0,7200.0,7200.0,0.0,0.0,3040.0,24.10885,112.12425,179.51,5424.0,-6.295,19.5,,,,6761.5,0.995,6806.5,6651.5
6,45,CHN,China,576,Guangdong,9824,Zhaoqing,Zh锟給q锟絥g,???,,,D锟絡锟絪h?,Prefecture City,Unknown,Present,,6.746065,1.314538,1722,24.0,112.25,,,,1.5,17.0,,0.0,,542.0,582.0,542.0,582.0,0.0,0.0,,0.0514,,,0.0941,0.0579,26.8,5854.81,3101.08,1458.55,,,,,224.0,,1464.1,,17188.0,509.0,2323.0,2323.0,1918.0,1918.0,1361.0,73.0,283.0,4251.0,4251.0,1.0,1.0,8.46,-0.4178,8.27,634.0,634.0,2034.48,0.0,42.660000000000025,34.200000000000045,40.7,823.0,92.0,768.0,768.0,977.0,609.0,609.0,51.4,50.0,7.6,7.6,8.4,8.4,0.02,0.8,,,,,0.33,0.33,33.55000000000001,,,31.9,32.76,5581.660000000003,12.050000000000011,1185.4,,295.5,33.75,,17.4,,14.0,14.0,,,,,,,,,-80.3,14.0,14.0,14.0,34.0,32.9,33.44,7.0,7.0,-1.62,-0.89,27.14,77.3,5.42,19.37,53.29,67.01,74.3,13.37,1.46,5.08,5.25,2.94,2.15,1.92,1.73,1.73,3520.0,5280.0,708.0,708.0,708.0,708.0,0.0,0.0,3328.0,24.20300000000001,112.2599,12.02,5088.0,2.46,17.54,,,,474.0,1.0,474.0,7609.0
7,45,CHN,China,576,Guangdong,9825,Zhongshan,Zhongshan,???,,,D锟絡锟絪h?,Prefecture City,Unknown,Present,,2.062425,0.154312,1339,22.5,113.25,,,,-1.5,378.0,,445.0,,552.0,591.0,552.0,591.0,-1.0,-6.199999809265138,-0.8999999761581421,0.2504,2461.0,2461.0,0.8296,0.2834,-39.0099983215332,5800.259765625,3040.780029296875,1389.530029296875,5881.0,5881.0,4033.0,4033.0,17.0,,698.4,,16480.0,2.0,2215.0,2215.0,1572.0,1572.0,81.0,0.0,7.0,9494.0,9494.0,1.0,1.0,11.56999969482422,-0.4323,16.88,336.0,336.0,1153.0400390625,0.36000001430511475,42.21999511718752,30.64998779296877,74.80000305175781,915.0,104.0,772.0,772.0,993.0,309.0,309.0,69.69999694824219,72.0,10.4,10.4,22.9,22.9,0.019999999552965164,-1.7000000476837158,,,52.0,,0.28,0.28,30.450006103515648,-1.0,-1.0,29.5,30.36,-0.6499999999999773,11.649987792968776,18.450006103515648,23.850000000000023,267.89999389648443,29.749993896484398,,22.6,,15.0,15.0,,,,,-11.0,-11.0,,,-76.5,15.0,15.0,15.0,7.0,29.3,29.95,-23.0,-23.0,-3.37,-3.27,42.78,42.2,84.95,57.17,47.6,40.35,39.76,4.199999809265137,4.929999828338623,19.31999969482422,9.760000228881836,11.050000190734863,10.119999885559082,9.130000114440918,1.42,1.42,3232.0,6144.0,7829.0,7829.0,4647.0,4647.0,3182.0,3182.0,3040.0,22.6438,113.3101,198.97,6048.0,-6.28,17.64,,,,2308.0,1.0,2308.0,1106.0
